distance_m,time_s,speed_kmh,throttle,brake,gear,segment_type,aero_mode,dt_s,ds_m,accel_kmh_s,straight_group_id,straight_group_length_m,straight_group_duration_s,straight_group_start_time_s,straight_group_end_time_s,remaining_straight_time_s,is_long_straight,is_high_value_straight,energy_value,requested_deploy_kw,requested_regen_kw,deploy_kw,regen_kw,soc_mj,battery_temp_c,clipping,thermal_limited,strategy,clipping_risk,driver_command,speed_loss_kmh
5.0,0.06923076923076923,260.0,96.0,0.0,7,straight,X_MODE,0.07282077370436113,5.0,0.0,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,11.150987254393497,True,True,1.35,350.0,0.0,350.0,0.0,3.1234507595869516,42.9812304455777,False,False,fixed_map,0.9416070421992152,DEPLOY ATTACK,0.0
10.0,0.13845975604194244,260.0066941481641,96.02185792349727,0.0,7,straight,X_MODE,0.0692289868111732,5.0,0.09669574079386607,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,11.081758267582323,True,True,1.35,350.0,0.0,350.0,0.0,3.098211024812045,42.96341006337737,False,False,fixed_map,0.9451537135077166,DEPLOY ATTACK,0.0
15.0,0.2076834222085746,260.0266786892099,96.04371584699453,0.0,7,straight,X_MODE,0.06922366616663217,5.0,0.2886952129593244,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,11.012534601415691,True,True,1.35,350.0,0.0,350.0,0.0,3.07297322985546,42.94561325543496,False,False,fixed_map,0.9484965004728646,DEPLOY ATTACK,0.0
20.0,0.27689827022259356,260.05980676796736,96.06557377049181,0.0,7,straight,X_MODE,0.06921484801401895,5.0,0.4786267644585883,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.943319753401672,True,True,1.35,350.0,0.0,350.0,0.0,3.047738649850349,42.927840887024004,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
25.0,0.34610084432065746,260.1059315292665,96.08743169398907,0.0,7,straight,X_MODE,0.06920257409806391,5.0,0.6665180002378648,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.874117179303608,True,True,1.35,350.0,0.0,350.0,0.0,3.02250854471043,42.910093808284756,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
30.0,0.41528773147076475,260.16490611793745,96.10928961748634,0.0,7,straight,X_MODE,0.06918688715010729,5.0,0.8523954624954353,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.804930292153502,True,True,1.35,350.0,0.0,350.0,0.0,2.9972841587702868,42.89237285405354,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
35.0,0.4844555623173916,260.2365836788101,96.1311475409836,0.0,7,straight,X_MODE,0.06916783084662687,5.0,1.0362846426630077,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.735762461306875,True,True,1.35,350.0,0.0,350.0,0.0,2.9720667204407873,42.87467884370488,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
40.0,0.5536010120849943,260.32081735671466,96.15300546448087,0.0,7,straight,X_MODE,0.06914544976760273,5.0,1.2182099933928274,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.666617011539271,True,True,1.35,350.0,0.0,350.0,0.0,2.9468574418796822,42.857012581006195,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
45.0,0.622720801439776,260.417460296481,96.17486338797814,0.0,7,straight,X_MODE,0.06911978935478169,5.0,1.398194940529993,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.59749722218449,True,True,1.35,350.0,0.0,350.0,0.0,2.921657518677418,42.83937485398506,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
50.0,0.6918116973096767,260.52636564293925,96.19672131147541,0.0,7,straight,X_MODE,0.06909089586990069,5.0,1.5762618951028518,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.52840632631459,True,True,1.35,350.0,0.0,350.0,0.0,2.8964681295581833,42.82176643480887,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
55.0,0.7608705136626047,260.64738654091946,96.21857923497268,0.0,7,straight,X_MODE,0.06905881635292799,5.0,1.7524322652986042,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.459347509961662,True,True,1.35,350.0,0.0,350.0,0.0,2.8712904360961784,42.80418807967674,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
60.0,0.8298941122429843,260.78037613525163,96.24043715846994,0.0,7,straight,X_MODE,0.06902359858037954,5.0,1.926726468445479,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.390323911381282,True,True,1.35,350.0,0.0,350.0,0.0,2.8461255824470815,42.786640528723595,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
65.0,0.8988794032667502,260.92518757076584,96.26229508196721,0.0,7,straight,X_MODE,0.06898529102376594,5.0,2.0991639429965616,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.321338620357515,True,True,1.35,350.0,0.0,350.0,0.0,2.820974695094667,42.769124505936155,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
70.0,0.9678233460749743,261.08167399229205,96.28415300546447,0.0,7,straight,X_MODE,0.06894394280822413,5.0,2.2697631605070265,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.252394677549292,True,True,1.35,350.0,0.0,350.0,0.0,2.7958388826125016,42.75164071908079,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
75.0,1.03672294974636,261.2496885446604,96.30601092896175,0.0,7,straight,X_MODE,0.06889960367138559,5.0,2.4385416376220905,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.183495073877907,True,True,1.35,350.0,0.0,350.0,0.0,2.7707192354406422,42.73418985964291,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
80.0,1.1055752736688913,261.4290843727008,96.32786885245902,0.0,7,straight,X_MODE,0.06885232392253138,5.0,2.605515948049312,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.114642749955374,True,True,1.35,350.0,0.0,350.0,0.0,2.7456168256772195,42.716772602777816,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
85.0,1.1743774280709756,261.61971462124336,96.34972677595628,0.0,7,straight,X_MODE,0.06880215440208426,5.0,2.7707017345489753,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,10.04584059555329,True,True,1.35,350.0,0.0,350.0,0.0,2.720532706884793,42.69938960727274,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
90.0,1.2431265745124556,261.82143243511814,96.37158469945355,0.0,7,straight,X_MODE,0.06874914644148,5.0,2.93411372090974,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.97709144911181,True,True,1.35,350.0,0.0,350.0,0.0,2.6954679139113367,42.682041515519856,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
95.0,1.311819926335924,262.03409095915515,96.39344262295081,0.0,7,straight,X_MODE,0.06869335182346847,5.0,3.095765723930763,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.908398097288343,True,True,1.35,350.0,0.0,350.0,0.0,2.6704234627256973,42.664728953500074,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
100.0,1.3804547490788062,262.25754333818446,96.4153005464481,0.0,7,straight,X_MODE,0.06863482274288213,5.0,3.25567066540555,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.83976327454546,True,True,1.35,350.0,0.0,350.0,0.0,2.6454003502673546,42.64745253077734,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
105.0,1.44902836084672,262.49164271703603,96.43715846994536,0.0,7,straight,X_MODE,0.06857361176791388,5.0,3.413840584099209,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.771189662777546,True,True,1.35,350.0,0.0,350.0,0.0,2.620399554310303,42.63021284050328,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
110.0,1.5175381326486652,262.73624224054,96.45901639344262,0.0,7,straight,X_MODE,0.06850977180194517,5.0,3.5702866477363684,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.7026798909756,True,True,1.35,350.0,0.0,350.0,0.0,2.5954220333408435,42.613010459431756,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
115.0,1.5859814886946213,262.99119505352627,96.48087431693989,0.0,7,straight,X_MODE,0.06844335604595608,5.0,3.72501916497347,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.634236534929645,True,True,1.35,350.0,0.0,350.0,0.0,2.570468726449089,42.59584594794331,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
120.0,1.654355906656177,263.25635430082497,96.50273224043715,0.0,7,straight,X_MODE,0.06837441796155574,5.0,3.8780475973892212,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.56586211696809,True,True,1.35,350.0,0.0,350.0,0.0,2.545540553233938,42.57871985007909,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
125.0,1.7226589178908398,263.53157312726614,96.52459016393442,0.0,7,straight,X_MODE,0.06830301123466276,5.0,4.029380571460168,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.497559105733426,True,True,1.35,350.0,0.0,350.0,0.0,2.5206384137213007,42.56163269358399,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
130.0,1.7908881076307073,263.8167046776798,96.5464480874317,0.0,7,straight,X_MODE,0.06822918973986747,5.0,4.179025890542846,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.42932991599356,True,True,1.35,350.0,0.0,350.0,0.0,2.4957631882953075,42.54458498995879,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
135.0,1.8590411151362096,264.11160209689604,96.56830601092896,0.0,7,straight,X_MODE,0.06815300750550235,5.0,4.326990546857645,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.361176908488057,True,True,1.35,350.0,0.0,350.0,0.0,2.47091573764226,42.527577234521004,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
140.0,1.9271156338156568,264.4161185297448,96.59016393442623,0.0,7,straight,X_MODE,0.06807451867944714,5.0,4.473280733466013,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.29310238980861,True,True,1.35,350.0,0.0,350.0,0.0,2.446096902707045,42.510609906474095,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
145.0,1.9951094113113494,264.73010712105616,96.6120218579235,0.0,7,straight,X_MODE,0.06799377749569269,5.0,4.617901856258487,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.225108612312917,True,True,1.35,350.0,0.0,350.0,0.0,2.4213075046617405,42.493683468984884,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
150.0,2.0630202495530354,265.05342101566015,96.63387978142076,0.0,7,straight,X_MODE,0.06791083824168598,5.0,4.760858545926817,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.15719777407123,True,True,1.35,350.0,0.0,350.0,0.0,2.396548344886126,42.47679836926875,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
155.0,2.130846004779509,265.3859133583868,96.65573770491804,0.0,7,straight,X_MODE,0.06782575522647338,5.0,4.902154669954578,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.089372018844758,True,True,1.35,350.0,0.0,350.0,0.0,2.3718202049598074,42.45995503868245,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
160.0,2.198584587529172,265.7274372940662,96.6775956284153,0.0,7,straight,X_MODE,0.06773858274966305,5.0,5.041793344592662,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,9.021633436095094,True,True,1.35,350.0,0.0,350.0,0.0,2.347123846665659,42.443153892824135,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
165.0,2.2662339626003933,266.0778459675284,96.69945355191257,0.0,7,straight,X_MODE,0.06764937507122148,5.0,5.17977694684225,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.953984061023872,True,True,1.35,350.0,0.0,350.0,0.0,2.322460012004276,42.42639533164043,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
170.0,2.3337921489825093,266.4369925236033,96.72131147540983,0.0,7,straight,X_MODE,0.06755818638211597,5.0,5.316107126433722,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.886425874641757,True,True,1.35,350.0,0.0,350.0,0.0,2.2978294232191296,42.40967973954014,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
175.0,2.4012572197583277,266.80473010712103,96.7431693989071,0.0,7,straight,X_MODE,0.06746507077581843,5.0,5.450784817816359,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.818960803865938,True,True,1.35,350.0,0.0,350.0,0.0,2.2732327828321126,42.39300748551442,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
180.0,2.4686273019790055,267.18091186291167,96.76502732240436,0.0,7,straight,X_MODE,0.06737008222067775,5.0,5.583810252129678,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.751590721645261,True,True,1.35,350.0,0.0,350.0,0.0,2.2486707736891574,42.37637892326298,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
185.0,2.535900576512178,267.5653909358052,96.78688524590164,0.0,7,straight,X_MODE,0.06727327453317233,5.0,5.715182969188887,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.684317447112088,True,True,1.35,350.0,0.0,350.0,0.0,2.2241440590156047,42.35979439132626,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
190.0,2.603075277864223,267.95802047063165,96.80874316939891,0.0,7,straight,X_MODE,0.0671747013520454,5.0,5.844901829466354,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.617142745760043,True,True,1.35,350.0,0.0,350.0,0.0,2.199653282481005,42.34325421322297,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
195.0,2.6701496939775566,268.3586536122211,96.83060109289617,0.0,7,straight,X_MODE,0.06707441611333342,5.0,5.97296502607622,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.55006832964671,True,True,1.35,350.0,0.0,350.0,0.0,2.175199068273019,42.32675869759305,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
200.0,2.737122166003841,268.7671435054035,96.85245901639344,0.0,7,straight,X_MODE,0.06697247202628454,5.0,6.099370096748332,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.483095857620425,True,True,1.35,350.0,0.0,350.0,0.0,2.1507820211801025,42.31030813834554,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
205.0,2.803991088054018,269.183343295009,96.8743169398907,0.0,7,straight,X_MODE,0.06686892205017703,5.0,6.2241139358162005,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.416226935570247,True,True,1.35,350.0,0.0,350.0,0.0,2.126402726682642,42.29390281481115,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
210.0,2.8707549069260496,269.60710612586763,96.89617486338798,0.0,7,straight,X_MODE,0.06676381887203142,5.0,6.347192806194146,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.349463116698217,True,True,1.35,350.0,0.0,350.0,0.0,2.102061751052214,42.27754299189929,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
215.0,2.9374121218112674,270.0382851428093,96.91803278688525,0.0,7,straight,X_MODE,0.06665721488521781,5.0,6.4686023513604,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.282805901813,True,True,1.35,350.0,0.0,350.0,0.0,2.0777596414586452,42.261228920259235,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
220.0,3.0039612839802246,270.4767334906642,96.93989071038251,0.0,7,straight,X_MODE,0.06654916216895712,5.0,6.588337607342685,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.216256739644042,True,True,1.35,350.0,0.0,350.0,0.0,2.0534969260845464,42.24496083644524,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
225.0,3.0704009964489347,270.92230431426225,96.96174863387978,0.0,7,straight,X_MODE,0.06643971246871017,5.0,6.706393014688572,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.149817027175331,True,True,1.35,350.0,0.0,350.0,0.0,2.029274114246996,42.228738963085156,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
230.0,3.1367299136263886,271.3748507584335,96.98360655737704,0.0,7,straight,X_MODE,0.06632891717745393,5.0,6.82276243045774,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.083488109997877,True,True,1.35,350.0,0.0,350.0,0.0,2.005091696526049,42.212563509052586,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
235.0,3.20294674094422,271.83422596800807,97.00546448087432,0.0,7,straight,X_MODE,0.0662168273178314,5.0,6.93743914019936,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,8.017271282680046,True,True,1.35,350.0,0.0,350.0,0.0,1.9809501448997564,42.196434669642024,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
240.0,3.2690502344693995,272.30028308781596,97.02732240437159,0.0,7,straight,X_MODE,0.06610349352517941,5.0,7.050415869932203,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.951167789154867,True,True,1.35,350.0,0.0,350.0,0.0,1.956849912885368,42.18035262674694,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
245.0,3.335039200500811,272.7728752626872,97.04918032786885,0.0,7,straight,X_MODE,0.06598896603141169,5.0,7.161684798126363,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.885178823123455,True,True,1.35,350.0,0.0,350.0,0.0,1.9327914356864158,42.164317549040426,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
250.0,3.400912495150573,273.2518556374518,97.07103825136612,0.0,7,straight,X_MODE,0.06587329464976177,5.0,7.2712375676860965,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.819305528473693,True,True,1.35,350.0,0.0,350.0,0.0,1.9087751303453568,42.14832959215831,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
255.0,3.4666690239109386,273.73707735693984,97.09289617486338,0.0,7,straight,X_MODE,0.06575652876036564,5.0,7.379065297931339,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.753548999713328,True,True,1.35,350.0,0.0,350.0,0.0,1.8848013959014736,42.13238889888435,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
260.0,3.5323077412076183,274.22839356598126,97.11475409836065,0.0,7,straight,X_MODE,0.0656387172966797,5.0,7.485158596575468,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.687910282416648,True,True,1.35,350.0,0.0,350.0,0.0,1.8608706135537258,42.11649559933734,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
265.0,3.5978276499403354,274.72565740940627,97.13661202185793,0.0,7,straight,X_MODE,0.06551990873271718,5.0,7.589507571714544,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.622390373683931,True,True,1.35,350.0,0.0,350.0,0.0,1.836983146828256,42.10064981116002,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
270.0,3.66322780101143,275.2287220320448,97.1584699453552,0.0,7,straight,X_MODE,0.06540015107109465,5.0,7.692101843796441,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.556990222612836,True,True,1.35,350.0,0.0,350.0,0.0,1.8131393417502528,42.084851639709335,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
275.0,3.728507292843301,275.7374405787269,97.18032786885246,0.0,7,straight,X_MODE,0.0652794918318711,5.0,7.792930557613599,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.491710730780965,True,True,1.35,350.0,0.0,350.0,0.0,1.789339527019883,42.06910117824806,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
280.0,3.7936652708854712,276.2516661942825,97.20218579234972,0.0,7,straight,X_MODE,0.06515797804217005,5.0,7.891982394279113,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.426552752738795,True,True,1.35,350.0,0.0,350.0,0.0,1.7655840141920085,42.05339850813746,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
285.0,3.85870092711204,276.7712520235419,97.22404371584699,0.0,7,straight,X_MODE,0.0650356562265686,5.0,7.989245583211425,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.361517096512227,True,True,1.35,350.0,0.0,350.0,0.0,1.7418730978594055,42.03774369903081,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
290.0,3.923613499510273,277.2960512113349,97.24590163934427,0.0,7,straight,X_MODE,0.06491257239823334,5.0,8.08470791410649,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.296604524113993,True,True,1.35,350.0,0.0,350.0,0.0,1.7182070558392162,42.02213680906761,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
295.0,3.988402271561073,277.8259169024916,97.26775956284153,0.0,7,straight,X_MODE,0.0647887720507998,5.0,8.17835674893261,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.231815752063193,True,True,1.35,350.0,0.0,350.0,0.0,1.6945861493623622,42.00657788506825,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
300.0,4.053066571712038,278.3607022418421,97.2896174863388,0.0,7,straight,X_MODE,0.06466430015096503,5.0,8.270179033902544,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.167151451912228,True,True,1.35,350.0,0.0,350.0,0.0,1.671010623265656,41.991066962729036,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
305.0,4.117605772843827,278.9002603742163,97.31147540983606,0.0,7,straight,X_MODE,0.06453920113178935,5.0,8.360161311455416,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.102612250780439,True,True,1.35,350.0,0.0,350.0,0.0,1.647480706186358,41.9756040668173,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
310.0,4.182019291730508,279.44444444444446,97.33333333333333,0.0,7,straight,X_MODE,0.06441351888668034,5.0,8.448289732245469,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,7.038198731893758,True,True,1.35,350.0,0.0,350.0,0.0,1.6239966107589223,41.96018921136647,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
315.0,4.2463065884945586,279.9931075973564,97.35519125683061,0.0,7,straight,X_MODE,0.06428729676405087,5.0,8.534550067110086,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.973911435129708,True,True,1.35,350.0,0.0,350.0,0.0,1.6005585338136954,41.944822399870986,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
320.0,4.31046716605719,280.54610297778225,97.37704918032787,0.0,7,straight,X_MODE,0.06416057756263172,5.0,8.618927719065853,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.909750857567076,True,True,1.35,350.0,0.0,350.0,0.0,1.5771666565773192,41.92950362548082,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
325.0,4.3745005695846055,281.1032837305521,97.39890710382514,0.0,7,straight,X_MODE,0.06403340352741527,5.0,8.701407735281494,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.845717454039661,True,True,1.35,350.0,0.0,350.0,0.0,1.5538211448746158,41.91423287119546,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
330.0,4.438406385930829,281.66450300049587,97.4207650273224,0.0,7,straight,X_MODE,0.06390581634622361,5.0,8.781974819056153,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.781811637693437,True,True,1.35,350.0,0.0,350.0,0.0,1.5305221493317218,41.899010110057326,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
335.0,4.5021842430777,282.22961393244367,97.44262295081967,0.0,7,straight,X_MODE,0.06377785714687079,5.0,8.860613341812886,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.718033780546566,True,True,1.35,350.0,0.0,350.0,0.0,1.5072698055802585,41.88383530534429,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
340.0,4.565833809572619,282.7984696712255,97.46448087431693,0.0,7,straight,X_MODE,0.06364956649491926,5.0,8.937307355066704,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.654384214051647,True,True,1.35,350.0,0.0,350.0,0.0,1.4840642344623192,41.86870841076136,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
345.0,4.629354793964607,283.3709233616715,97.48633879781421,0.0,7,straight,X_MODE,0.06352098439198794,5.0,9.012040602415054,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.590863229659659,True,True,1.35,350.0,0.0,350.0,0.0,1.4609055422360735,41.85362937063122,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
350.0,4.692746944239232,283.94682814861153,97.50819672131148,0.0,7,straight,X_MODE,0.06339215027462508,5.0,9.08479653151266,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.527471079385034,True,True,1.35,350.0,0.0,350.0,0.0,1.437793820781783,41.83859812008367,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
355.0,4.75601004725293,284.5260371768758,97.53005464480874,0.0,7,straight,X_MODE,0.06326310301369809,5.0,9.15555830606082,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.464207976371336,True,True,1.35,350.0,0.0,350.0,0.0,1.414729147808039,41.82361458524373,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
360.0,4.819143928167234,285.10840359129423,97.55191256830601,0.0,7,straight,X_MODE,0.06313388091430383,5.0,9.224308817779585,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.401074095457032,True,True,1.35,350.0,0.0,350.0,0.0,1.3917115870580323,41.80867868341839,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
365.0,4.882148449883408,285.6937805366969,97.57377049180327,0.0,7,straight,X_MODE,0.06300452171617366,5.0,9.291030698395351,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.338069573740858,True,True,1.35,350.0,0.0,350.0,0.0,1.3687411885156773,41.793790323281755,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
370.0,4.945023512477964,286.28202115791385,97.59562841530055,0.0,7,straight,X_MODE,0.06287506259455622,5.0,9.355706331620514,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.275194511146302,True,True,1.35,350.0,0.0,350.0,0.0,1.3458179886114119,41.77894940505867,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
375.0,5.007769052639529,286.87297859977514,97.61748633879782,0.0,7,straight,X_MODE,0.06274554016156486,5.0,9.418317865136276,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.212448970984737,True,True,1.35,350.0,0.0,350.0,0.0,1.322942010427508,41.76415582070662,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
380.0,5.070385043107493,287.46650600711075,97.63934426229508,0.0,7,straight,X_MODE,0.06261599046796373,5.0,9.478847222568186,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.1498329805167735,True,True,1.35,350.0,0.0,350.0,0.0,1.3001132639027295,41.74940945409581,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
385.0,5.132871492112878,288.0624565247507,97.66120218579235,0.0,7,straight,X_MODE,0.06248644900538558,5.0,9.537276115475615,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,6.087346531511388,True,True,1.35,350.0,0.0,350.0,0.0,1.2773317460361826,41.73471018118739,False,False,fixed_map,0.950389372599253,DEPLOY ATTACK,0.0
